Stephen F. AustinLongwood11-11,11/11/17,"Stephen F. Austin -5.4, 72-67 (69%)",72.12878294,66.6864801,74,61,215,336,72.12578782,31.83757512
North Dakota St.UC Santa Barbara11-11,11/11/17,"UC Santa Barbara -0.5, 68-67 (52%)",67.46745237,67.97273884,66,85,175,228,68.48266798,52.27202219
St. Francis NYDuquesne11-11,11/11/17,"Duquesne -13.0, 78-65 (87%)",64.85987339,77.88697216,70,80,331,200,71.6799276,21.42359938
Johnson & Wales (RI)Brown11-11,11/11/17,Brown (100%),38.75507785,109.3016574,78,106,0,297,74.52157133,-47.57094191
WagnerNJIT11-11,11/11/17,"NJIT -1.2, 66-65 (55%)",65.16249967,66.39092623,60,49,279,314,68.36525728,38.40114819
Cleveland St.Akron11-11,11/11/17,"Akron -5.6, 72-66 (70%)",66.17899709,71.77000842,57,67,243,210,70.61382131,38.91505671
Utah ValleyDuke11-11,11/11/17,"Duke -22.8, 93-70 (95%)",69.77642377,92.61338407,69,99,115,3,75.97446429,53.94563298
Saint Joseph'sToledo11-11,11/11/17,"Saint Joseph's -3.2, 76-73 (61%)",76.22538341,72.99064346,87,98,73,159,71.24175626,59.02708717
N.C. WesleyanUNC Wilmington11-11,11/11/17,UNC Wilmington (100%),36.06937,116.4646147,81,105,0,144,73.31142772,-39.1426438
Johnson (TN)Presbyterian11-11,11/11/17,Presbyterian (100%),37.50084398,94.87121495,87,107,0,345,69.78206832,-57.98324289
William PeaceElon11-11,11/11/17,Elon (100%),34.93058931,115.282536,53,96,0,114,72.41982841,-38.27094011
LehighMarist11-11,11/11/17,"Lehigh -2.5, 75-72 (59%)",74.57744821,72.04406887,84,76,201,299,71.90564855,43.38243756
North FloridaMichigan11-11,11/11/17,"Michigan -29.2, 89-60 (98%)",59.94652908,89.13169981,66,86,333,28,69.89170797,27.40546921
Eastern IllinoisNebraska11-11,11/11/17,"Nebraska -12.9, 78-65 (87%)",64.6921549,77.55894361,68,72,234,86,71.62261552,37.1052764
Loyola MarymountUT Arlington11-11,11/11/17,"UT Arlington -12.6, 80-67 (85%)",67.10462653,79.70785305,80,85,273,122,73.009476,33.46450939
Mississippi Valley St.BYU11-11,11/11/17,"BYU -32.6, 98-65 (98%)",64.98549924,97.56927832,61,91,351,96,80.20827205,19.6441907
Northern New MexicoNew Mexico11-11,11/11/17,New Mexico (100%),35.36549366,111.4492779,76,147,0,177,72.71683189,-41.21586093
Texas-TylerSam Houston St.11-11,11/11/17,Sam Houston St. (100%),36.21375104,107.6895561,51,91,0,253,73.80385211,-44.36209238
St. Francis PASaint Mary's11-11,11/11/17,"Saint Mary's -23.6, 84-60 (97%)",60.26582675,83.88824527,68,85,248,19,66.41267726,34.36870497
Florida A&MUNLV11-11,11/11/17,"UNLV -21.5, 83-62 (95%)",61.99549402,83.49606327,66,108,341,106,72.40475053,19.27868318
Portland St.Portland11-11,11/11/17,"Portland -0.8, 74-73 (53%)",72.66272642,73.46739842,80,75,250,298,72.26915795,45.57894971
St. Mary's (MN)Western Illinois11-11,11/11/17,Western Illinois (100%),36.3321296,101.8521074,68,109,0,303,72.93720211,-48.77323283
