player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank, ast/tov, rimmade, rimmade+rimmiss, midmade, midmade+midmiss, rimmade/(rimmade+rimmiss), midmade/(midmade+midmiss), dunksmade, dunksmiss+dunksmade, dunksmade/(dunksmade+dunksmiss), pick, drtg,adrtg, dporpag, stops, bpm, obpm, dbpm, gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,,
Emmanuel Adedoyin,North Florida,ASun,28,71.2,90.1,14.7,48,50.38,1.4,6.8,17.6,27.1,22,31,0.71,19,48,0.396,36,104,0.346,0.5,1.7,20.4,So,2-Jun,0,-0.21733,83.1679,3,2022,70872,all,,1.2881463,17,34,2,14,0.5,0.1429,0,0,,,110.201,108.98,1.816,117.117,-2.68706,-1.72213,-0.964928,-4.37115,28.0323,-3.42751,-0.943637,0.3226,1.9032,2.2258,2.4516,0.8387,0.1613,6.871,Scoring PG,7.55409
Ja'Mier Fletcher,Wagner,NEC,26,29.8,124.1,12,59.6,61.45,9.2,21.6,2.2,10.8,20,31,0.645,31,51,0.608,0,1,0,4,1.1,59.6,Jr,7-Jun,22,0.841793,105.712,8.9,2022,70873,all,,0.71423066,31,45,0,6,0.6889,0,8,10,0.8,,92.5318,97.3202,1.24334,65.3326,-1.33151,-1.5879,0.25639,-2.11811,12.2963,-2.97216,0.85405,0.9259,2.2593,3.1852,0.1852,0.2963,0.3704,3.2963,PF/C,0.185508
Tony Johnson Jr.,UCF,Amer,4,2.2,81.8,27.5,46.2,46.15,4.1,8.5,7.9,23.8,0,0,0,0,6,0,4,7,0.571,0,2.2,0,Jr,3-Jun,1,0.184342,93.2389,1.5,2022,70874,all,32.4,0.33333333,0,5,0,1,0,0,0,0,,,103.252,98.626,0.673222,4.39054,-7.05968,-4.07075,-2.98893,-0.263801,6.75,2.44096,-2.70476,0.25,0.5,0.75,0.25,0.25,0,3,Combo G,15.5648
Justin McKoy,North Carolina,ACC,26,14.6,82.2,13.8,27.9,37.69,6.2,15.7,9.7,26,12,15,0.8,5,23,0.217,3,11,0.273,1.5,0.8,44.1,Jr,8-Jun,22,-0.218979,77.3271,5.8,2022,70875,all,54.6,1,4,11,1,12,0.3636,0.0833,0,0,,,102.847,96.3314,0.84518,36.7546,-1.62707,-2.98568,1.3586,-2.92795,7.9231,-4.62396,1.69601,0.4231,1.1538,1.5769,0.5,0.1154,0.1154,1.1923,Stretch 4,3.03281
Andrew Kenny,Boston College,ACC,10,2.2,70.3,8.2,0,20.2,3.8,21.3,5.5,0,2,2,1,0,1,0,0,3,0,0,0,50,Jr,6-Jun,23,-0.27587,58.8681,2.7,2022,70876,all,,,0,1,0,0,0,,0,0,,,106.893,103.001,0.253666,4.33952,-6.09246,-4.20213,-1.89033,-6.51559,3,-4.85806,-1.65754,0.1,0.5,0.6,0.1,0,0,0.2,Wing F,6.1737
Alphonso Anderson,Pacific,WCC,28,70.9,93.5,25.5,45,49.05,6.3,22.3,14.5,16.7,63,83,0.759,92,212,0.434,28,86,0.326,1.7,2.4,27.9,Sr,6-Jun,10,1.39581,99.5456,3.4,2022,70877,all,,0.88526042,73,130,19,82,0.5615,0.2317,3,4,0.75,,103.307,102.166,2.48136,164.361,0.671906,-0.516474,1.18838,0.450784,28.5333,0.376691,0.0740925,1.6333,5.1333,6.7667,1.8,1.1333,0.4,12.0667,Wing F,6.21871
Trey Hurlburt,UNLV,MWC,1,0.1,0,42.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sr,11-May,24,-0.363175,-19.2928,0,2022,70878,all,,,0,0,0,0,,,0,0,,,111.087,107.672,0.0683472,0.0990474,-34.7891,-21.0274,-13.7617,-42.3934,4,-27.2519,-15.1415,0,0.5,0.5,0.5,0,0,2,Scoring PG,48.1552
Chris Efretuei,Maine,AE,16,14.2,75.2,22.8,39,39.87,9.3,22.3,10.2,23.4,6,14,0.429,16,41,0.39,0,0,0,4.5,2.5,34.1,Sr,1-Jul,21,-0.272319,76.8844,8.1,2022,70879,all,,0.71430511,13,25,3,16,0.52,0.1875,3,3,1,,105.59,107.029,0.652853,30.8457,-8.31785,-7.79183,-0.526028,-8.74161,10.3684,-7.84098,-0.900631,0.8947,1.7368,2.6316,0.5263,0.4211,0.3684,3.1579,C,0
Trayce Jackson-Davis,Indiana,B10,35,79.8,117.8,26.2,58.9,61.26,8.3,20.4,13.9,11.7,147,218,0.674,246,415,0.593,0,3,0,8.4,1.1,52.2,So,9-Jun,23,5.17014,132.053,2.3,2022,70880,all,94.2,1.11864503,202,291,44,127,0.6942,0.3465,86,94,0.9149,,92.9724,87.716,4.39135,249.103,10.294,4.27199,6.02203,10.8483,32.2571,7.08811,3.76022,2.2286,5.8857,8.1143,1.8857,0.6286,2.3143,18.2571,C,0.156354
Nathan Childress,Indiana,B10,3,0.8,86.5,12.9,75,75,0,50.9,0,41.6,0,0,0,0,1,0,1,1,1,0,0,0,So,6-Jun,14,-0.0827796,78.8624,3.6,2022,70881,all,,0,0,0,0,1,,0,0,0,,,87.8122,89.8694,0.477114,2.85317,-12.4633,-8.90471,-3.55856,3.19092,3.6667,-0.709031,3.89995,0,1.6667,1.6667,0,0,0,1,Stretch 4,5.19876
Elijah Ifejeh,Prairie View A&M,SWAC,8,2.3,97.6,8.4,100,102.56,4.7,31.1,0,52.7,2,2,1,1,1,1,0,0,0,0,4.5,200,Sr,8-Jun,24,0.0235327,87.5387,11.2,2022,70882,all,,0,0,0,0,0,,,0,0,,,92.0068,88.9933,0.416131,7.30318,-6.75747,-5.57533,-1.18214,-3.15449,3.125,-5.16391,2.00942,0.125,0.875,1,0,0.25,0,0.5,C,0
Luke Phillips,Louisiana Monroe,SB,25,17.5,117.2,14.9,63.3,62.5,7.1,12.5,11.9,15.6,4,8,0.5,21,30,0.7,5,15,0.333,1.2,0.9,17.8,So,10-Jun,21,0.636765,108.768,6,2022,70883,all,,1.66677052,14,18,7,12,0.7778,0.5833,0,0,,,110.542,112.909,0.393475,31.1075,-1.58617,0.877939,-2.4641,-1.1476,8.2143,0.0829174,-1.23052,0.6071,0.8929,1.5,0.5357,0.1429,0.1071,2.8214,Stretch 4,4.37081
Langston Powell,Louisiana Monroe,SB,23,32.2,92.7,13,39.7,46.27,2.6,6.5,5.3,13.4,23,32,0.719,21,44,0.477,4,24,0.167,0.9,1.9,47.1,Jr,5-Jun,10,-0.140881,82.7824,4.2,2022,70885,all,,1.45450254,17,27,4,18,0.6296,0.2222,0,0,,,111.047,113.758,0.741424,55.6281,-4.62684,-2.49464,-2.1322,-5.77592,16.7308,-4.2071,-1.56882,0.4231,0.9231,1.3462,0.6154,0.5385,0.1923,4.1923,Wing G,3.8007
Alex Brodsky,Binghamton,AE,4,0.6,0,35.4,0,0,0,18.7,0,0,0,0,0,0,3,0,0,2,0,0,0,0,Sr,5-Jun,22,-0.495602,-9.84793,0,2022,70886,all,,,0,0,0,3,,0,0,0,,,107.249,99.0358,0.147472,0.900452,-40.2343,-26.8034,-13.4309,-34.5111,2.1667,-21.2961,-13.2149,0,0.1667,0.1667,0,0,0,0.1667,PF/C,18.2503
Jalen Warren,Illinois Chicago,Horz,27,55.5,100.5,21.7,45.3,52.17,1.4,11.2,25.3,20.9,59,69,0.855,50,116,0.431,21,64,0.328,1.2,1.6,38.3,Sr,3-Jun,5,1.15347,99.3252,3.1,2022,70892,all,,1.83015475,33,65,17,51,0.5077,0.3333,0,0,,,107.654,111.994,1.27063,104.477,-4.29598,-1.72329,-2.5727,-2.98717,24.3214,-1.22972,-1.75745,0.2857,2.3929,2.6786,3.4643,0.6786,0.3214,8.4643,Scoring PG,5.70709
Chance Hunter,Cal Baptist,WAC,26,42.8,89.4,20.5,46.8,47.15,5.4,14.5,9.3,17.5,19,40,0.475,35,78,0.449,31,96,0.323,1.6,0.9,23,Jr,6-Jun,13,0.297487,89.5707,3.9,2022,70894,all,,0.8571547,28,51,7,26,0.549,0.2692,3,4,0.75,,101.456,102.987,1.72609,92.929,-3.38613,-2.43061,-0.955512,-3.06671,20.7586,-1.8575,-1.20921,1.069,2.931,4,1.0345,0.4138,0.3448,7.3103,Stretch 4,10.4328
Joshua Morgan,USC,P12,31,28,108.9,14.4,54.5,54.84,9.9,15.2,6.1,17.1,14,26,0.538,42,77,0.545,0,0,0,7.4,0.5,33.8,So,11-Jun,24,0.784653,103.771,5,2022,70895,all,65.4,0.81263324,33,47,9,30,0.7021,0.3,13,15,0.8667,,96.3346,93.4523,1.44617,75.0904,3.43097,-0.34121,3.77218,1.96387,12.3871,-0.609791,2.57366,1.0645,1.8065,2.871,0.4194,0.0968,0.9032,3.1613,C,0
Romelle Mansel,Long Beach St.,BW,30,33.5,81.2,14.3,48.5,46.44,4.4,16.5,9.7,27.2,14,38,0.368,31,63,0.492,1,4,0.25,1.1,0.8,56.7,So,9-Jun,13,-0.504052,74.8631,3.8,2022,70896,all,65.8,0.77420002,22,41,9,22,0.5366,0.4091,9,10,0.9,,105.145,105.098,1.06855,72.1077,-5.00534,-4.63903,-0.366314,-4.3689,14.1935,-3.97881,-0.390086,0.5161,1.9032,2.4194,0.7742,0.1935,0.129,2.7742,Wing F,0.537614
Jalen White,UNC Greensboro,SC,29,26.9,90.5,20.1,50.6,52.22,7.4,14.2,9,27.3,15,25,0.6,35,73,0.479,4,8,0.5,1.8,0.8,30.9,Jr,5-Jun,14,0.142264,88.9422,3.3,2022,70897,all,,0.42427271,28,54,7,19,0.5185,0.3684,2,4,0.5,,105.506,103.47,0.951392,51.8827,-4.6941,-4.40377,-0.290328,-3.29751,12.0667,-2.70457,-0.592938,0.8667,1.3667,2.2333,0.4667,0.1333,0.1333,3.7667,Wing F,1.5149
Dylan Sandhu,Northwestern,B10,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jr,4-Jun,54,-0.106773,-6.94243,40,2022,70898,all,,,,,,,,,,,,,107.868,119.823,0.00872822,0.138087,-3.52817,-3.44441,-0.0837575,-21.7705,0.3333,-19.2801,-2.49041,0,0,0,0,0,0,0,PF/C,0
Emmanuel Izunabor,High Point,BSth,29,51.1,88.5,16.1,54.5,54.06,10.1,16.9,3.3,29.5,20,41,0.488,60,110,0.545,0,0,0,3.9,1.2,37.3,Jr,8-Jun,10,-0.188963,82.7059,6.1,2022,70899,all,,0.29413981,40,63,20,47,0.6349,0.4255,7,9,0.7778,,101.731,103.105,1.72193,111.494,-4.02887,-4.20811,0.17924,-6.15329,20.9688,-5.51825,-0.635037,1.9062,3.0938,5,0.4688,0.4375,0.75,5.0625,C,0
Bryant Randleman,High Point,BSth,28,75.1,99.5,14.4,52.1,53.6,1.2,11.8,19.6,22.5,47,84,0.56,68,130,0.523,4,12,0.333,1.6,2.9,59.2,Jr,3-Jun,5,0.538954,90.3683,3,2022,70901,all,,1.8703889,52,99,16,31,0.5253,0.5161,0,0,,,101.756,103.305,2.59395,163.509,-0.130868,-1.23707,1.1062,-1.03678,31.6,-2.60185,1.56506,0.3333,3.2,3.5333,3.3667,1.5667,0.4333,7.0667,Scoring PG,0.789507
Yarden Willis,Binghamton,AE,23,15.5,86.5,19.2,51.3,53.69,6.7,15.4,4.8,29.4,8,12,0.667,20,39,0.513,0,0,0,2.6,0.7,30.8,Sr,Jul-00,44,-0.0851642,81.9902,6.2,2022,70902,all,,0.31243437,14,29,6,10,0.4828,0.6,9,9,1,,104.584,107.778,0.493871,28.6194,-8.33799,-6.88228,-1.45571,-7.93743,7.5833,-6.96628,-0.971148,0.5,1.0833,1.5833,0.2083,0.0833,0.2083,2.4167,C,0
Kuany Kuany,California,P12,30,39.6,101.8,16.8,48.2,54.23,4.8,11.5,5.9,17.3,40,52,0.769,30,62,0.484,15,47,0.319,3.3,2.2,47.7,Jr,9-Jun,13,0.942023,101.439,5.1,2022,70904,all,26.8,0.62499999,24,39,6,23,0.6154,0.2609,4,4,1,,99.8894,95.7522,1.85326,93.9756,2.98496,0.0936263,2.89133,2.1356,17.0333,-0.438799,2.5744,0.7,1.6667,2.3667,0.5,0.6,0.5,4.8333,Wing F,5.67861
David Roddy,Colorado St.,MWC,30,82.1,119.1,28.8,63.4,64.87,7.3,20.8,19.8,15.2,102,147,0.694,172,275,0.625,45,103,0.437,4,2.1,38.9,Jr,5-Jun,21,5.87244,136.923,2.8,2022,70907,all,19.4,1.23611478,108,151,64,124,0.7152,0.5161,27,31,0.871,,96.4643,94.1639,3.78226,206.112,9.68615,6.3494,3.33676,10.4275,32.9355,8.16532,2.26219,1.8387,5.6774,7.5161,2.871,1.1935,1.0323,19.2903,Wing F,6.32734
DeAngelo Epps,Hampton,BSth,23,50.9,96.6,16.2,48,51.94,4.2,20.2,7.3,16.7,31,43,0.721,41,79,0.519,12,44,0.273,0.8,1.6,35,Jr,5-Jun,13,0.365995,89.9361,3.7,2022,70909,all,,0.6206897,20,37,21,42,0.5405,0.5,8,8,1,,99.1989,103.317,1.92719,107.395,-2.64329,-2.49526,-0.148029,-2.1009,22.8,-2.02867,-0.0722321,0.8,4.2,5,0.72,0.68,0.2,6.4,Wing F,4.7626
KJ Cunningham,Weber St.,BSky,20,9.6,69.3,14.3,24.1,29.41,5.3,9.2,4.2,13.3,4,4,1,2,10,0.2,3,17,0.176,0,0,14.8,So,2-Jun,3,-0.48456,61.8992,2.7,2022,70911,all,,0.800084,2,6,0,4,0.3333,0,0,0,,,108.827,110.189,0.354703,16.0487,-9.86921,-5.77187,-4.09734,-9.4356,6.7143,-5.55489,-3.88071,0.2857,0.5714,0.8571,0.1905,0,0,1.0476,Wing G,8.07732
Robbie Beran,Northwestern,B10,30,54.3,109.3,13.7,55.9,57.5,4.4,17.4,4.7,13.5,19,26,0.731,40,71,0.563,30,81,0.37,3.9,1.8,17.1,Jr,9-Jun,31,1.27186,102.256,4.4,2022,70913,all,78,0.95246534,30,51,10,20,0.5882,0.5,7,10,0.7,,99.5662,94.4343,2.48048,133.187,3.28234,0.226713,3.05563,1.75061,21.9355,-0.127861,1.87847,0.9355,3.3226,4.2581,0.6452,0.6774,0.7419,6.3548,Stretch 4,7.12472
Tyrease Terrell,Nicholls St.,Slnd,17,7.8,99.2,11.3,39.5,39.47,0,7.1,16.4,10.9,0,0,0,3,5,0.6,3,14,0.214,0,1.2,0,Jr,4-Jun,2,-0.0562467,82.2959,4,2022,70917,all,,2.799392,2,2,1,3,1,0.3333,0,0,,,106.9,110.502,0.308742,13.4148,-6.31022,-3.00713,-3.30309,-6.63564,5.7895,-5.08219,-1.55345,0,0.4211,0.4211,0.7368,0.2105,0,1.4737,Wing G,8.52546
Jamir Williams,Florida A&M,SWAC,9,7.6,67,16.1,37.5,36.31,6.8,9.1,9,30,1,4,0.25,6,15,0.4,0,1,0,2.6,2.8,25,So,5-Jun,13,-0.696802,64.3538,4.7,2022,70921,all,,0.71417348,5,11,1,4,0.4545,0.25,1,1,1,,101.967,98.2619,0.965111,15.5857,-6.74718,-6.84878,0.101605,-5.82816,10.8182,-5.98388,0.155727,0.6364,1.1818,1.8182,0.4545,0.4545,0.2727,2.8182,Wing G,0.693514
Dekedran Thorn,Alcorn St.,SWAC,24,14.2,84.5,13.8,37,37.51,2.3,6.9,11.7,15.1,3,7,0.429,5,19,0.263,8,27,0.296,0,2.1,15.2,Jr,4-Jun,12,-0.273348,75.5725,2.5,2022,70922,all,,1.71408979,3,8,2,11,0.375,0.1818,1,1,1,,106.674,109.577,0.49645,29.3738,-4.2595,-2.24887,-2.01063,-3.9951,8.0833,-3.29752,-0.697581,0.1667,0.4583,0.625,0.5,0.2917,0,1.5417,Combo G,8.03582
James Rojas,Alabama,SEC,17,17.4,111.5,18.8,50,57.25,8.3,10.7,6.1,17.6,31,41,0.756,21,34,0.618,6,26,0.231,0.9,2.8,68.3,Sr,8-Jun,33,1.51047,117.779,7.1,2022,70925,all,,0.57146329,19,27,2,7,0.7037,0.2857,1,1,1,,104.005,97.644,1.3853,44.4381,3.24699,3.18465,0.0623388,2.85857,13.5294,1.2323,1.62627,1.0588,1.3529,2.4118,0.4706,0.7059,0.1176,5.3529,Wing F,6.13087
Jaylen Forbes,Tulane,Amer,29,89.5,105.2,22.5,54.1,58.42,2.3,14.3,8.3,14.9,105,135,0.778,74,151,0.49,75,194,0.387,0.5,2.1,39.1,So,5-Jun,25,3.46843,113.279,2.5,2022,70927,all,79.2,0.68855187,40,61,34,90,0.6557,0.3778,5,5,1,,103.152,100.812,3.30024,193.691,2.88916,3.2559,-0.366749,2.62397,36.2759,3.1186,-0.494626,0.6897,4.7241,5.4138,1.4483,1.3103,0.1379,16.4828,Wing G,10.6812
Jaden Shackelford,Alabama,SEC,33,84.9,107.8,21.9,49.5,52.94,3.7,13.2,8.1,14.3,91,117,0.778,77,174,0.443,101,288,0.351,0.5,1.4,25.3,Jr,3-Jun,5,3.78336,117.472,1.9,2022,70928,all,78.6,0.73843731,48,95,29,79,0.5053,0.3671,0,0,,,107.026,100.046,3.21999,189.091,2.70838,3.64083,-0.932454,3.19281,34.0909,3.94431,-0.751501,1.1818,4.2121,5.3939,1.4545,0.8485,0.1818,16.6061,Wing G,13.9182
Juwan Gary,Alabama,SEC,29,34,114.8,18.7,54.6,56.07,11.5,11.8,3.8,12.3,33,54,0.611,64,101,0.634,9,41,0.22,3.6,2.1,38,So,6-Jun,4,1.92261,121.229,5.4,2022,70929,all,81.4,0.47359583,59,88,5,14,0.6705,0.3571,13,13,1,,104.055,96.5326,1.65323,86.7551,4.039,3.44455,0.594455,3.22096,15.5172,2.50541,0.715549,1.6897,1.7241,3.4138,0.3103,0.5862,0.5517,6.4828,Wing F,4.9477
Ben Sheppard,Belmont,OVC,32,78.2,115.2,22.2,58.9,61.05,3.2,11.1,9.9,11.2,80,110,0.727,114,183,0.623,70,189,0.37,0.7,2.3,29.6,Jr,6-Jun,22,3.56114,118.17,2.5,2022,70930,all,,1.22733068,98,145,16,38,0.6759,0.4211,17,18,0.9444,,99.7864,100.861,2.87783,176.37,2.10654,3.08583,-0.979285,3.21756,31.4242,3.57752,-0.359956,0.8485,3.0606,3.9091,1.6364,1.2424,0.1818,16.2424,Wing G,10.7409
Noah Fernandes,Massachusetts,A10,28,72.7,109.4,25,50.3,54.59,1.6,8.3,32.4,17.8,83,105,0.79,100,208,0.481,45,125,0.36,0.1,2.5,31.5,Jr,11-May,11,4.00925,120.055,3.4,2022,70931,all,55.6,2.04168941,41,66,59,142,0.6212,0.4155,0,0,,,112.838,112.974,1.66385,152.216,0.454834,3.86122,-3.40638,0.357313,33.6071,2.57251,-2.21519,0.4643,2.2857,2.75,5.25,1.4286,0.0357,14.9286,Pure PG,7.7118
Juwan Perdue,Jacksonville St.,ASun,29,27.2,98.6,17.4,53,54.48,9.8,11,6.6,23.1,19,33,0.576,35,65,0.538,0,1,0,2.2,0.9,50,So,6-Jun,10,0.291189,92.8384,3.5,2022,70932,all,,0.45827948,30,47,5,18,0.6383,0.2778,10,11,0.9091,,103.837,105.262,0.861748,52.869,-2.99656,-2.44767,-0.548888,-2.64315,11.5484,-2.06982,-0.573329,0.871,1.2581,2.129,0.3548,0.1613,0.1935,3.0645,PF/C,0.182336
PJ Fuller,Washington,P12,32,55.7,89.9,19.5,48,51.77,1.2,8.6,9.6,24.7,47,65,0.723,46,97,0.474,33,102,0.324,1.4,2.8,32.7,Jr,4-Jun,4,0.546092,92.4352,3.7,2022,70934,all,84.8,0.57381173,29,52,17,45,0.5577,0.3778,1,1,1,,102.979,99.3958,2.16167,127.98,-0.342232,-1.23368,0.891452,-1.11225,22.5312,-1.94312,0.830868,0.25,1.6562,1.9062,1.0938,1.125,0.3125,7.4375,Combo G,8.05671
Caleb Mills,Florida St.,ACC,26,54.6,102.3,25.5,48.7,53.1,1.8,8.8,19.9,17.7,59,69,0.855,90,192,0.469,30,85,0.353,2.5,3.2,24.9,So,4-Jun,4,2.32926,111.167,2.9,2022,70935,all,60.8,1.18866809,42,69,48,123,0.6087,0.3902,4,4,1,,104.786,98.1858,2.63479,123.031,2.05011,1.44435,0.605751,4.03418,26.2692,2.39812,1.63607,0.4231,1.9615,2.3846,2.4231,1.4615,0.5385,12.6538,Combo G,7.27325
Francisco Farabello,TCU,B12,34,47.1,113.9,12.3,54.1,58.35,1.3,13.5,12,20.9,27,30,0.9,9,23,0.391,38,99,0.384,0.2,1.8,24.6,Jr,3-Jun,3,1.47711,107.972,1.6,2022,70936,all,71.8,1.5357621,6,14,3,9,0.4286,0.3333,0,0,,,98.342,93.2856,2.22724,109.697,4.01266,2.1177,1.89496,4.23937,18.9706,1.43875,2.80062,0.2059,2.2353,2.4412,1.2647,0.5588,0.0294,4.6765,Combo G,9.12189
Aidan Igiehon,Grand Canyon,WAC,24,16.8,89.9,18.2,60,57.03,11.3,20.1,0,30.1,9,21,0.429,24,40,0.6,0,0,0,5,0.9,52.5,Jr,10-Jun,13,0.0928756,88.6628,5.7,2022,70937,all,89,0,19,28,5,12,0.6786,0.4167,11,12,0.9167,,89.5707,91.8287,1.002,41.6777,-6.3593,-6.22945,-0.129852,-2.89955,8.5385,-4.42102,1.52147,0.9231,1.7308,2.6538,0,0.1538,0.4231,2.6923,C,0
Josh Nickelberry,La Salle,A10,29,60.5,103.1,20.9,51.6,53.22,1.5,11.1,6.6,11.8,31,43,0.721,55,115,0.478,61,169,0.361,0.1,0.6,15.1,Jr,4-Jun,10,1.63678,104.22,2.7,2022,70938,all,79.8,0.70963517,28,39,27,76,0.7179,0.3553,5,7,0.7143,,108.701,108.101,1.67284,104.217,-3.23076,0.164965,-3.39573,-1.85449,25.3448,0.481443,-2.33593,0.3448,2.4483,2.7931,0.7586,0.2759,0.0345,11.1724,Wing G,13.4416
Steele Venters,Eastern Washington,BSky,32,84.3,111.6,22.2,55.6,59.17,3.1,10,12.8,14.1,86,103,0.835,91,198,0.46,85,195,0.436,2.2,1.4,26.2,Fr,7-Jun,2,2.97061,110.768,3,2022,70941,all,,1.21664285,59,100,32,98,0.59,0.3265,8,9,0.8889,,108.043,110.078,2.02225,184.711,0.730909,2.26919,-1.53828,1.42959,33.7273,3.016,-1.5864,0.8485,3.0909,3.9394,2.2121,0.8788,0.6667,16.6667,Wing G,10.1658
Diante Smith,South Alabama,SB,26,62.3,101.1,13.1,50.3,52.11,3.2,12.7,6.7,17.5,14,18,0.778,17,47,0.362,37,97,0.381,1.5,2.2,12.5,Jr,6-Jun,10,0.474481,90.4645,2.4,2022,70942,all,69.4,0.8333333,15,33,2,14,0.4545,0.1429,0,1,0,,98.4389,100.751,2.47834,127.075,0.546236,0.0636275,0.482609,0.633747,26.8333,-0.245537,0.879284,0.7,3.1,3.8,1,1.1,0.4333,6.9667,Wing G,8.21008
Taryn Todd,New Mexico,MWC,27,32.9,103,16.6,43.5,49.84,5.5,11.4,9.3,12.7,33,45,0.733,30,67,0.448,7,26,0.269,3.7,2.8,48.4,So,5-Jun,24,0.791525,100.986,4.9,2022,70943,all,53.2,1.09989849,27,53,3,14,0.5094,0.2143,2,3,0.6667,,104.719,102.523,1.25918,79.5201,1.67709,0.260977,1.41611,1.15675,15,-0.19914,1.35589,0.6897,1.5172,2.2069,0.7586,0.7586,0.5172,4.2069,Wing G,3.66784
Dontaie Allen,Kentucky,SEC,19,9.3,93.8,19.7,35.6,38.03,5.5,14.9,7.5,9.3,4,4,1,8,15,0.533,7,37,0.189,2.5,0.9,7.7,So,6-Jun,11,0.276685,97.3761,3.5,2022,70945,all,77.8,1.50023757,5,7,3,7,0.7143,0.4286,3,3,1,,98.1034,96.8698,0.702771,22.3047,0.371423,0.871198,-0.499775,-2.25901,6.6842,-1.83136,-0.427642,0.3158,0.8947,1.2105,0.3158,0.1053,0.1579,2.1579,PF/C,16.8007
Dequan Morris,Arkansas Pine Bluff,SWAC,22,56.7,103.6,25.1,52,56.09,5.9,11.4,11.6,15.8,84,124,0.677,106,202,0.525,6,19,0.316,2.2,3.1,56.1,So,4-Jun,5,2.38637,108.423,3.9,2022,70946,all,,0.65214998,62,94,44,108,0.6596,0.4074,19,21,0.9048,,112.388,119.19,0.846547,118.457,-2.06577,0.69926,-2.76503,-1.51999,29.8696,1.06708,-2.58707,1.5217,2.6087,4.1304,1.3043,1.6957,0.6522,14.6522,Wing G,1.67274
Anthony Harris,North Carolina,ACC,14,11.6,97.3,12.9,53.7,59.15,1.4,2,9,29.6,8,9,0.889,10,22,0.455,3,5,0.6,0,0.7,33.3,So,4-Jun,0,0.188007,89.9937,4.1,2022,70947,all,85.6,0.8182512,7,16,3,6,0.4375,0.5,0,0,,,108.662,103.834,0.956652,21.7725,-2.68158,-1.64777,-1.03381,-2.90316,11.7143,-2.65857,-0.244592,0.1429,0.2143,0.3571,0.6429,0.1429,0,2.6429,Combo G,1.73507
Ethan Anderson,USC,P12,34,52.3,96.7,14.7,44.4,44.04,2.4,9.3,18.2,18,8,22,0.364,46,108,0.426,17,53,0.321,1.3,1.5,13.7,Jr,1-Jun,20,0.532591,92.7105,2.7,2022,70951,all,34.8,2.34371006,28,56,18,52,0.5,0.3462,1,1,1,,100.626,97.9366,2.13502,116.689,0.500103,-0.350312,0.850415,0.123799,21.0588,-1.2993,1.4231,0.4412,1.8824,2.3235,2.2059,0.5294,0.2647,4.4412,Combo G,4.37009
Kshun Stokes,Arkansas Pine Bluff,SWAC,28,53.8,96.3,15.3,45,49.69,5.1,11.6,11.1,18.8,32,42,0.762,41,87,0.471,12,44,0.273,0.6,1.7,32.1,Jr,2-Jun,0,0.334505,89.6927,3.6,2022,70953,all,,1.02947151,29,56,12,31,0.5179,0.3871,2,2,1,,116.198,121.602,0.446114,93.4885,-5.255,-1.30848,-3.94652,-5.80222,21.6667,-2.07737,-3.72485,0.9333,1.9,2.8333,1.1667,0.6333,0.1667,5.2667,Wing G,4.08252
Markedric Bell,Prairie View A&M,SWAC,26,59.2,103.2,13.2,59.3,59.55,6.9,13.4,4.8,23.3,26,45,0.578,64,106,0.604,4,12,0.333,6.2,1.1,38.1,Sr,8-Jun,3,0.608496,92.5061,5.2,2022,70954,all,,0.41665462,43,67,20,38,0.6418,0.5263,14,14,1,,105.181,108.078,1.64456,118.897,0.0574009,-1.75181,1.80921,-1.84596,24.9231,-2.25837,0.412401,1.4615,3,4.4615,0.5769,0.5,1.4231,6.3846,PF/C,1.02954
Mylik Wilson,Texas Tech,B12,31,33.3,96.9,13,45.1,48.31,2.4,10.7,18.9,25.6,17,27,0.63,29,59,0.492,2,12,0.167,4.9,4.7,38,Jr,3-Jun,13,0.366694,92.2189,2.1,2022,70955,all,33.2,1.96291619,27,46,2,13,0.587,0.1538,7,7,1,,84.1834,80.1677,2.52663,114.572,7.97382,-0.087515,8.06134,7.29033,15.6129,0.150827,7.1395,0.2903,1.4516,1.7419,1.7097,1.2258,0.5484,2.6129,Scoring PG,1.47339
Durey Cadwell,Louisiana Lafayette,SB,22,14.9,96.4,12.8,41.9,42.77,2,11.4,9.8,12.8,2,3,0.667,3,10,0.3,10,33,0.303,0.6,1.3,7,So,5-Jun,11,0.0518081,87.267,4.1,2022,70956,all,,1.66680002,0,1,3,9,0,0.3333,0,0,,,102.633,104.811,0.615579,28.4991,-2.1291,-0.777413,-1.35169,-2.66102,7.625,-2.68372,0.0226982,0.125,0.8333,0.9583,0.4167,0.1667,0.0417,1.6667,Combo G,10.8036
